Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cVar,47624248212.1,2.8840529811432254e8,2.8541039678019295e9,4.504533124564319e9,6.562930071992893e9,1.1320361161112814e9,2.7177071360468216e9,1.7711488949792461e9,3.10264589970142e9,3.066538277939302e9,1.5275578978001924e9,1.3915134441777387e8,4.0103795755116516e8,1.0945929041622705e9,5.2489234414672804e8,1.9964103949083583e9,1.1956457135161106e10,4.440157891855546e8,1.3517413455537456e8,8.348218738408485e7,2.1719709425744948e8,4.665398005341739e9,2.5120986378636866e9,4.813574129024704e9,6.725050101070677e8,4.598909899882347e9,1.0158053996996218e8,2045,USENSYS,0.1,full-base-200,base,base,carbon_price
cNSE,558717.5,23422.600764197705,22838.26724537602,19888.16017498423,19723.90113227556,21057.767208994854,21989.95140383375,25555.44878641671,19386.62305181211,20153.982423746886,21382.80720440618,24240.516053055355,23627.919415962344,25023.82542093705,21742.076116211974,19519.839266150513,21017.776380113464,20163.425702562177,21899.49211842347,21996.46906236431,20561.920074200418,20302.36289406079,19574.598027202177,19163.364749563498,20915.67956434826,19107.703301457623,24461.032958577183,2045,USENSYS,0.0,full-base-200,base,base,carbon_price
cStart,10407006089.2,1.1757237929738553e8,4.925461977739554e8,8.410972815135719e8,1.1958395943782387e9,1.6968568973032457e8,4.213953975573842e8,2.4354585798768246e8,6.165104850027125e8,5.485198690614071e8,2.6060210084484214e8,3.27356261752435e7,4.232690854748412e7,1.1051373779586399e8,1.1213522935044895e8,4.442999876244228e8,1.2398188221123054e9,1.1613856264171433e8,2.580668128178244e7,1.791580821060273e7,1.0876722624511121e8,6.305240818443629e8,4.626754931360763e8,9.600462585859632e8,1.4844689848867127e8,9.987124043615566e8,4.8827509660269774e7,2045,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.0,full-base-200,base,base,carbon_price
cNetworkExp,11771814943.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.0,full-base-200,base,base,carbon_price
cVOM,14259835980.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,USENSYS,0.0,full-base-200,base,base,carbon_price
cCO2,26330853061.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,USENSYS,0.1,full-base-200,base,base,carbon_price
cFix,236375526345.2,8.6324478503e9,5.9384939569e9,9.1055890637e9,1.27741216967e10,1.27034319787e10,1.1149727765599998e10,5.1555404266e9,7.2313184395e9,1.46435556615e10,1.08792510803e10,7.07034924e8,6.402369667e9,3.9558688317e9,5.7328052454e9,9.7317625235e9,2.01423892209e10,7.9141832157e9,3.910029458e9,3.8567985918e9,9.067031581400002e9,1.1473058133099998e10,1.18720136844e10,1.2750995784e10,8.526975091799999e9,1.8729429876699997e10,3.389302596e9,2050,USENSYS,0.7,full-base-200,base,base,carbon_price
cVar,48269412686.4,2.546240120207819e8,3.032145976877981e9,4.447837588742662e9,6.624454597161568e9,1.1336056760687366e9,3.2142842527918677e9,1.9431736803618555e9,3.188670716789394e9,2.7918158832038565e9,1.6365496862502112e9,1.3771754656535637e8,3.056234401309374e8,1.415339740309688e9,4.824684901475915e8,1.8838805981807077e9,1.1678633789208736e10,3.886821912139779e8,1.251254973780263e8,7.71127915324489e7,2.230076497498758e8,4.754039312961103e9,2.651778462261546e9,4.850829536863465e9,5.961488134972706e8,4.924483632658998e9,7.938292831479934e7,2050,USENSYS,0.1,full-base-200,base,base,carbon_price
cNSE,18382850.5,54983.63293604229,55076.2627819682,55334.985475485446,57702.79861058555,55383.217411226884,55118.38520914456,57808.6911861541,55108.73808471596,55443.642725569676,1.6991188348466437e7,55725.34465051646,54912.45134311229,54988.27945285265,55079.03059467467,57206.04228540505,55808.57893648368,54730.840729298834,54140.01385438278,53901.10819215558,55046.094620847696,58390.15207954442,55267.62864863404,55393.93730963957,57192.628519463746,56693.78789810088,55225.88102609404,2050,USENSYS,0.0,full-base-200,base,base,carbon_price
cStart,10185941466.1,9.190472152858905e7,5.407440513018404e8,7.381601936640592e8,1.2846506899673605e9,1.6874099200814903e8,4.5573433792653906e8,2.337489866596594e8,6.055826816187416e8,4.3596562382464993e8,2.5539710900131175e8,3.2026197059619877e7,3.988761774995941e7,1.4340956448828137e8,8.89926482151843e7,3.904670524333337e8,1.2180278936354237e9,9.471846439891201e7,1.8368148326981846e7,1.3672185592280043e7,9.521113105289832e7,6.72623785788326e8,4.779748160991019e8,9.922004509750662e8,1.0239193279818204e8,9.530005537763742e8,4.233963623001869e7,2050,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.0,full-base-200,base,base,carbon_price
cNetworkExp,12578031382.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.0,full-base-200,base,base,carbon_price
cVOM,14572003804.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.0,full-base-200,base,base,carbon_price
cCO2,23672429969.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.1,full-base-200,base,base,carbon_price
cCO2,1154406010215.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.2,full-base-200,base,base,carbon_price
cFix,3501795225605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.6,full-base-200,base,base,carbon_price
cNSE,114294104.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200,base,base,carbon_price
cNetworkExp,172397859946.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200,base,base,carbon_price
cStart,142698335907.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200,base,base,carbon_price
cVOM,239820965862.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200,base,base,carbon_price
cVar,903661471072.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.1,full-base-200,base,base,carbon_price
cFix,63065828080.1,2.23922001704e9,9.0652959155e8,8.366540128000002e8,1.7456710605999997e9,1.8266719571699996e9,4.1188623423299994e9,1.42396713192e9,2.3965201044799995e9,3.51219382164e9,2.39366743758e9,1.0429691239999998e8,1.38876302998e9,2.4910841912499995e9,1.21386437338e9,4.0522401593999996e9,4.425076465699999e9,2.1549120176800003e9,1.3150390597e9,1.6999719096200001e9,2.2462358412e9,4.314063271929999e9,4.2729528831099997e9,3.0851857133999996e9,2.56182566582e9,5.26034236122e9,1.0800167472e9,2027,GenX,0.4,full-base-50,base,base,carbon_price
cVar,51035368426.9,1.2854941855237849e9,1.6999908308165076e9,1.735288700716658e9,6.2799051565462885e9,2.0641693106375082e9,1.6068550302047284e9,1.730166919202652e9,3.660380266786342e9,2.1145003065864458e9,1.0428505629500096e9,7.296268527854549e8,1.1139534839799683e9,1.7622617773616178e9,1.735846186565706e9,5.65739917096121e9,5.27466187782783e9,3.7838473570856345e8,6.191344267116051e8,2.854733733134393e8,1.1994579054042263e9,3.3902522531967516e9,2.859446469990927e9,4.65388985928217e9,1.8017000026051652e9,4.65387580515509e9,4.886558043028578e8,2027,GenX,0.3,full-base-50,base,base,carbon_price
cNSE,107047718.0,23679.098825342615,23614.765854692003,23586.520474403667,24488.45429316181,9.579331584113322e7,23576.747403739057,23687.401257298472,24213.417512378408,24085.90009827355,23606.23022867696,1.0683140866724377e7,23638.300568978753,23786.228447352634,23689.637476165954,24035.995124053883,23675.853450611965,23634.199309256255,23711.541988529003,23535.132822008585,23786.933819200447,23594.733885907448,23767.71711552775,23844.24305043472,24173.34279640552,24100.413278960114,23748.48722832866,2027,GenX,0.0,full-base-50,base,base,carbon_price
cStart,633745989.5,4.54496492673645e6,1.9324366480846407e6,3.091211829770845e6,6.67494203245935e6,7.654950273367131e6,4.879398306520282e7,9.746628262375236e6,9.886124860981382e6,9.967501704537162e7,960921.0814464487,4.232624343280149e6,878404.4816361023,1.6769029654886633e7,2.824626302020048e6,2.5665645817040686e7,3.824654085824158e7,1.0809448784972632e7,2.804069743199569e7,1.714171423401394e7,4.840881491382721e7,1.9576362853895728e7,9.566728059887078e6,8.879618682923624e6,5.756051342894882e6,1.8631283422754997e8,1.767566746758446e7,2027,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,365905268.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,8788252828.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.1,full-base-50,base,base,carbon_price
cCO2,43515712122.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.3,full-base-50,base,base,carbon_price
cFix,99765735288.1,3.29192652403e9,1.6555044028799999e9,2.0871489565600004e9,4.520238324349999e9,3.6374210714e9,6.107963748029999e9,2.7927683120499997e9,3.2916096789700003e9,5.51215051642e9,3.9785506765599995e9,9.066818039999999e7,1.98846869126e9,2.4909756186600003e9,2.45943960949e9,6.16797365464e9,7.732280778610001e9,2.9230688249099994e9,2.23305980059e9,2.0097918813200002e9,4.631261452049999e9,6.03538344713e9,6.24881990742e9,5.69718733371e9,3.5265018928599997e9,6.98190628962e9,1.67366571416e9,2030,GenX,0.6,full-base-50,base,base,carbon_price
cVar,38017969342.9,7.683837943046372e8,1.3617762221165016e9,1.303059115911482e9,4.705624918202528e9,1.721678392425322e9,1.027954129040495e9,1.1897707372130425e9,2.4258844849777846e9,1.529733131546436e9,6.63144434552341e8,6.742956056818918e8,8.420133734938645e8,1.557582135277165e9,1.2770762102084448e9,4.956828466833413e9,3.7079147679350867e9,2.286164458512506e8,3.0227363511918545e8,1.675561408594383e8,8.00853964431653e8,2.681881106288028e9,1.9071595932237651e9,3.7021324317081714e9,1.1302830806864927e9,3.4929976596623793e9,3.962882941594515e8,2030,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,178711232.1,17666.893634593715,18027.207292053783,20045.74692330128,18888.998952587222,1.6391108684066275e8,19515.642445696027,17953.330383587578,16690.674052481598,17428.596912455047,20249.439044081337,1.4354907127038967e7,17241.053509028854,18307.858987972948,18476.714374756528,21298.46922188513,21490.705269969138,16303.721289766676,17024.271198494494,15044.177623541322,18124.466544997365,19230.05705719826,20438.128254762585,21138.18672366,16756.935653170767,22276.398999314635,15620.494873043204,2030,GenX,0.0,full-base-50,base,base,carbon_price
cStart,1641934538.1,2.569605993230141e7,2.538369668137999e7,4.279611855741984e7,1.2635963220324636e8,3.53511176101405e7,8.956841188071555e7,4.599278259239932e7,1.013232522131327e8,1.4079939813127548e8,1.505621110761715e7,1.2698048506222706e7,1.1673084958540816e7,5.353272988693525e7,3.62041298194591e7,7.60320376883707e7,1.5057785442796823e8,1.789943589503868e7,2.0204992060386058e7,1.5954021738531591e7,4.89444977893427e7,7.854724241310768e7,5.162522763368063e7,8.359836874689475e7,2.826771999693604e7,2.7882280101315945e8,2.902566462928229e7,2030,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2559158841.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6504792928.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,25115477548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.1,full-base-50,base,base,carbon_price
cFix,124942864474.5,4.330364502110001e9,2.28468759196e9,2.887431662520001e9,5.909154662409999e9,5.463661380280001e9,7.13180103719e9,3.2411488706200013e9,3.8450882171300006e9,7.28821579271e9,5.36418557814e9,7.419170764999999e8,2.84752945309e9,3.0132533790299997e9,3.17716476432e9,7.42482192269e9,8.860316434310001e9,3.8935740206999993e9,2.68234462992e9,2.18320846812e9,6.3804456905199995e9,6.71886781659e9,7.38963418771e9,6.4539059665e9,4.478647396820002e9,8.828452468740002e9,2.1230415038999999e9,2035,GenX,0.6,full-base-50,base,base,carbon_price
cVar,44896825224.7,1.0184352663420585e9,1.8044697806262062e9,1.884176523542234e9,5.10984634423789e9,2.3905361505487595e9,1.4873094632209752e9,1.4310323570929496e9,2.6215926528559294e9,2.0282408728057868e9,8.901645114063803e8,1.119237544258667e9,6.606198688460919e8,1.6024019043859196e9,1.118043807673294e9,5.796013300897135e9,4.103604088419201e9,3.279033573212026e8,3.464111878348445e8,2.1943623797086883e8,8.264529154571396e8,3.2013024693203177e9,2.079126298641908e9,4.241154146605513e9,1.4010901133221724e9,3.8792736355265136e9,3.683134613893576e8,2035,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,571286404.9,10022.64371242903,10376.342993153028,12832.191580420114,9849.838519673252,4.4674734028675604e8,9990.54590851547,9478.755134495563,9504.994393111363,4.515769776358372e6,2.832014053140637e7,9.148538111667348e7,9069.644561265937,9487.332165465617,10094.343943731777,10594.357455331046,10353.288248891478,9381.474551646133,9338.44709132131,9017.052270230068,9326.210505728866,9732.002677567576,10659.731985329472,9765.862894846361,9904.223009247762,10406.019027976809,8587.923591930019,2035,GenX,0.0,full-base-50,base,base,carbon_price
cStart,3741938554.1,8.146927255367368e7,1.1859214724423023e8,1.4954517081618592e8,4.185754242577984e8,6.2078977249013975e7,2.2255292907286778e8,8.792054573601617e7,2.0283690211664072e8,2.3718665529244897e8,3.134365990711746e7,2.1802526059002798e7,2.0003529360070642e7,1.2787983272489576e8,7.648990824776281e7,1.460812933962431e8,3.1132335263243407e8,5.1804559274022564e7,3.7545928038784474e7,3.6599569918005094e7,9.117856191232422e7,1.9614200145890978e8,1.56200895787622e8,2.6825091268398923e8,1.0936841075898635e8,4.428560724991037e8,3.6309515053201064e7,2035,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,3414857039.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,7059363035.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,30791526971.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.1,full-base-50,base,base,carbon_price
cFix,146322503220.5,5.20403077385e9,2.72312027255e9,4.18311009352e9,6.89503536124e9,7.43851267566e9,7.48565170625e9,3.4592312348300004e9,4.2283216863100004e9,8.88374629162e9,6.56441669784e9,9.7772200764e8,3.283614758840001e9,3.393297095370001e9,3.481275217280001e9,9.21953115573e9,9.917334735670002e9,5.115521662700001e9,3.0125567439299994e9,2.4708677327400007e9,7.570175107139999e9,7.373415282429999e9,8.352561194060001e9,7.200372761820001e9,4.99467504248e9,1.0388992327840002e10,2.5054136011500006e9,2040,GenX,0.6,full-base-50,base,base,carbon_price
cVar,47787876303.4,1.2923538307210765e9,1.8368390555797539e9,3.094690891847821e9,5.394244850578005e9,2.415353811352478e9,1.703446800602482e9,1.4491535246182227e9,2.364783416858489e9,2.4061681265508366e9,1.0972729272136767e9,1.0666580981869847e9,5.996453848852103e8,1.4216891960645528e9,8.839086088479948e8,6.110413473450054e9,4.960893128910168e9,2.5178582769455144e8,2.9014906327250457e8,1.819410977465901e8,6.730939465176713e8,3.2880450033680377e9,2.2121299894462333e9,3.872420441859567e9,1.2965000093585308e9,3.99490257141705e9,3.072114826224244e8,2040,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,1117540916.6,4.082133027945979e7,31426.587089824985,3.0767483729765344e7,154947.9933566961,5.224926056810541e8,31388.79095527025,552050.5328703594,31197.32772659742,3.523009467332282e7,2.466670050007062e8,1.7672163372181705e8,31520.92634467393,31396.746886124165,4.219084383826385e6,32468.048775983076,2.7343798945110044e6,31278.84053776385,31088.708572748586,30914.99192205144,30964.07352259722,6.255316779685291e6,31285.838116534305,31299.985985106458,31357.270390237863,5.048672521236943e7,30670.578153359435,2040,GenX,0.0,full-base-50,base,base,carbon_price
cStart,5106327577.1,1.6857372313896778e8,1.975317184793102e8,3.029721030035116e8,5.565900077104203e8,1.1144592708371757e8,2.505004652913977e8,8.932299450774023e7,2.998923153590873e8,3.059960250900855e8,7.20432165356395e7,2.1378938098901797e7,2.3089980501196414e7,1.3338870647131102e8,6.941169577119006e7,1.8409271251209494e8,2.8096604248145527e8,7.598286930097766e7,5.179990237057751e7,4.42360526815359e7,1.1442947475989187e8,2.6645081052255386e8,2.1190585715433982e8,4.343210100877106e8,2.031469093558009e8,5.944798274859134e8,4.237829134479634e7,2040,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,5293467520.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6677818256.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,31744549582.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.1,full-base-50,base,base,carbon_price
cFix,171137096234.0,6.65852926352e9,3.88450092445e9,5.3807167822300005e9,8.049639983530001e9,8.281618872589999e9,8.652472130420002e9,3.912670958810001e9,5.059592093260001e9,1.0662120398290005e10,8.209276866309999e9,1.3522823529900002e9,3.61693682691e9,3.49147333598e9,4.3028731534400015e9,1.049922423828e10,1.1159412693929998e10,5.969062283490001e9,3.28750063887e9,2.94430765517e9,8.312212802210001e9,8.253700740570001e9,9.624077880039999e9,8.344338900480001e9,6.067401743819999e9,1.250869066034e10,2.6524620541099997e9,2045,GenX,0.6,full-base-50,base,base,carbon_price
cVar,53465014194.6,1.3302077425306468e9,2.125713532994548e9,3.8774432885278926e9,5.78291595994544e9,2.48503829353002e9,2.356036666244435e9,1.525060893835855e9,2.5320308228772964e9,2.732268539978868e9,1.698348741966142e9,1.2233421126898441e9,6.150086518198667e8,1.318859055781446e9,7.418298385452156e8,6.391305996622464e9,5.376497433533945e9,2.0581369904311386e8,2.3673785164041218e8,1.4579047264898324e8,5.14948590317301e8,3.7448204991023006e9,2.6219228096208367e9,4.235936081294157e9,1.5575974991780987e9,4.60124432734269e9,2.1826565685765758e8,2045,GenX,0.2,full-base-50,base,base,carbon_price
cNSE,1467896510.2,1.1732105151251608e8,677.8805209097449,2.4844294682979617e7,1.927486801009086e7,5.484714000739584e8,1.8233944570140228e7,755.2013515200856,643.74970296551,1.0934102067796868e8,1.0909309340962984e8,2.5003307869558972e8,688.4282132012753,770.2713232282919,2.7936752123084865e6,2.304312475689676e6,1.4808756305561185e7,8.278069590482245e6,5.480787355303361e6,808.7671807392824,7.953372117975555e6,3.0687174623226676e7,5.332910954696635e7,2.23837248617149e7,2.716796454975922e7,9.60917278222344e7,739.7611842015809,2045,GenX,0.0,full-base-50,base,base,carbon_price
cStart,5190740948.1,1.780209675120536e8,2.428384957870334e8,2.902623212389845e8,5.613459232120504e8,1.2619445191569382e8,2.40435957481503e8,7.52045449106522e7,3.1164828789210045e8,3.146786886172399e8,1.1164674354380758e8,1.8920482319001123e7,2.3941008763963837e7,1.0518265480516304e8,5.91170054414271e7,1.4932416265131697e8,2.3251684867957878e8,7.061034869296218e7,4.233120482275617e7,3.568692451749429e7,1.047671286500743e8,2.589992253550958e8,2.3166659672405058e8,4.9201119496590495e8,2.2086810217392877e8,6.599294159264205e8,3.2592261535336375e7,2045,GenX,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-50,base,base,carbon_price
cNetworkExp,6075180082.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-50,base,base,carbon_price
cVOM,6729970863.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.0,full-base-50,base,base,carbon_price
cCO2,35982299318.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.1,full-base-50,base,base,carbon_price
cFix,190922242870.4,7.650438472760001e9,4.670793918599999e9,6.909011546969998e9,9.19525259502e9,8.523340534679997e9,9.3428608856e9,4.305643853329998e9,5.489040066200002e9,1.19046738227e10,9.671765839020002e9,1.49709405411e9,3.7193393336200004e9,3.69206016512e9,5.05836463889e9,1.1019491564249998e10,1.1765002095659998e10,7.029867440630001e9,3.4911657775599995e9,3.2533849967500005e9,9.00697323764e9,9.450130766069998e9,1.066443711006e10,9.625903549600002e9,6.77677753592e9,1.4070358740569998e10,3.13907032909e9,2050,GenX,0.6,full-base-50,base,base,carbon_price
cVar,54122240624.5,1.3866381357538984e9,2.2884788492933474e9,3.7980848506838365e9,5.85919895269479e9,2.495987992913303e9,2.6433007635000734e9,1.5136494160851276e9,2.728873336905095e9,2.55376743540913e9,2.0469719350776803e9,1.2120919198482661e9,5.932855449390113e8,1.152727760889423e9,5.631769086502111e8,6.55459672696305e9,5.289311737613219e9,2.9765095616394424e8,1.891654098549784e8,1.2374315446741469e8,4.0516852873638296e8,3.6930977694623466e9,2.484093727081705e9,4.385769701935159e9,1.48923295932274e9,4.609324622907034e9,1.5869600899479344e8,2050,GenX,0.2,full-base-50,base,base,carbon_price
