Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,configuration,scenario,child_scenario
cVar,35750190513.8,3.279386071278971e8,1.0581763712546083e9,1.1826947903547308e9,4.580874310803693e9,9.918174045321664e8,1.398383515106077e9,8.107867461578698e8,1.4832683419811904e9,1.0011226416975685e9,1.2902072745240264e8,2.63602139838673e8,5.617824598004203e8,1.1174839354703946e9,6.888442264954313e8,3.124435683459543e9,5.362934982096333e9,3.939990626930499e7,1.3628474298476997e8,6.611869459091504e7,3.048885498194654e8,2.7957005542311015e9,1.518897259069208e9,3.255117409689518e9,5.500759153111409e8,2.8149239404753113e9,1.8561665771857035e8,2030,SWITCH,0.2,full-base-200-retire,retirement,base,none
cNSE,97253363.0,4.856918817453849e7,25526.17517509392,27333.957319140747,5.85815227895036e6,3.61919128302446e7,24971.024116747634,25239.93700541663,25790.46526786733,28970.448484790682,29127.59985325457,29798.114477003797,21825.01035949018,24621.20943526747,24268.525879107066,29485.263246172013,26017.87988588255,24430.50261442664,25964.23723809105,24461.16140915265,23879.582726314657,6.063320202302923e6,26609.896567401098,27137.545630192202,24932.36432603492,27659.197519525515,22739.461939108583,2030,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,3596586815.3,4.627920895598553e7,8.394653801715569e7,1.1106306910062668e8,4.9207155146294594e8,9.697287790976387e7,1.4193770750692302e8,9.271096140689185e7,1.780232308065425e8,1.498777659756309e8,4.876141002913319e6,3.991205847126366e7,3.1503433225920815e7,5.5471045126767986e7,6.599657123240952e7,4.2232484665018517e8,4.4818044659474516e8,8.91556243337284e6,1.1294087022755982e7,6.992559243413434e6,5.404604917647566e7,1.5690564667603803e8,1.3959985573532283e8,3.1672379115259534e8,4.185519001300306e7,3.60850612408364e8,3.825600800621944e7,2030,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,5838690118.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,1473706226.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-retire,retirement,base,none
cFix,156189913722.3,4.67106100961e9,3.4181123051300006e9,4.86218862292e9,9.06923279667e9,7.188428555300001e9,8.16364018723e9,3.98470890342e9,5.288156498389998e9,9.26676664258e9,5.82365455375e9,1.1760952519999997e8,4.40253688779e9,3.3385588881100006e9,3.6493197566e9,6.935508390300001e9,1.5393391890210001e10,4.99861724352e9,2.66968050147e9,2.20336017725e9,7.13334193103e9,7.797272656040001e9,8.40653754903e9,8.040146414790001e9,4.66579901203e9,1.253130375504e10,2.1709790688500004e9,2035,SWITCH,0.7,full-base-200-retire,retirement,base,none
cVar,48449541731.0,2.894016781541292e8,1.4976926896681437e9,2.457901551789974e9,5.370772492131006e9,1.2786683997905068e9,2.6576950828342376e9,1.0875089300641365e9,2.5736473239782133e9,2.3239118066035566e9,4.898842634050468e8,1.4492302337174356e8,4.364760490081158e8,1.0259024978358926e9,6.010976889656949e8,2.408309519830261e9,9.10550460588186e9,2.9423772925144188e7,1.5596549416103253e8,6.376298467233345e7,2.075669016556318e8,3.2999576529625163e9,2.0559394510333474e9,3.959426046981911e9,4.951767883069879e8,4.324453320739991e9,1.0857171417158379e8,2035,SWITCH,0.2,full-base-200-retire,retirement,base,none
cNSE,629020607.4,1.3509969236122265e8,31083.48496099849,32968.12898736643,3.621971827793184e6,3.238130047640619e8,30566.940082513163,31315.14260970921,31274.3898050237,40228.71040305524,1.0975528723580146e8,605284.5229946957,27577.561981685456,30165.770452444838,29318.514086410447,35533.547333845694,31372.01916100247,30090.59404908107,32509.15778211953,30428.042339925334,29192.006738532127,2.6432331015934672e7,32220.0223811079,32908.57580589726,1.087641900307154e7,1.8250203084195327e7,27660.975055530227,2035,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,6450001154.2,9.282079469816624e7,1.611267779304169e8,3.277881848183009e8,7.443058329981161e8,1.8455556947042716e8,3.1989416034418195e8,1.5898605853436688e8,3.5557217756553036e8,3.468081784313918e8,3.750504669962108e7,5.301101432477971e7,3.9798279360574186e7,6.6805646215271465e7,1.0948078690192115e8,5.126049622117148e8,9.079729317637447e8,1.2821707311854921e7,1.887986869860119e7,5.974384203925589e6,6.783155529206271e7,3.4321450215159464e8,2.626488615101901e8,5.589060644958122e8,6.538502755432059e7,6.579648526941205e8,3.7337928064061396e7,2035,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,8640129771.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,1866708996.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-retire,retirement,base,none
cFix,183843426606.3,6.01068313502e9,4.1882879103999996e9,5.788580621619999e9,1.0669477714700003e10,9.46963685685e9,8.94925045589e9,4.51250410366e9,6.28747953799e9,1.11345512033e10,7.31416118414e9,2.7115643063e8,4.69118996941e9,3.7166809001400003e9,4.035339185040001e9,7.665619795040002e9,1.885547347166e10,5.881887463389999e9,3.45150780348e9,2.5755351509700003e9,7.744059566469999e9,8.86196799599e9,9.538885730009998e9,9.129443619880001e9,6.10695125372e9,1.4711560047829998e10,2.28155549905e9,2040,SWITCH,0.7,full-base-200-retire,retirement,base,none
cVar,53720948166.1,2.3655984987752178e8,1.9441681332388144e9,2.7888541904158506e9,5.580700148945013e9,1.154639796780638e9,2.7625655087968383e9,1.321821861392607e9,2.9310763374709096e9,2.4919358404533186e9,9.956820806837039e8,1.0093185734303647e8,3.947571454918638e8,1.1681251276203156e9,5.121626263787232e8,1.9442534134565122e9,1.0928910674620247e10,2.6546246970908886e8,3.158760480232421e8,7.843459466217302e6,2.2640598833004057e8,3.717396616871909e9,2.327786262440201e9,4.376979960548131e9,5.285518987546169e8,4.625935944248195e9,7.156492472975422e7,2040,SWITCH,0.2,full-base-200-retire,retirement,base,none
cNSE,1216316305.0,1.4293697866528884e8,34874.52839011834,4.584783367132763e6,473395.48565858597,3.8107613820010996e8,34574.25708065761,34763.97450902556,35733.66901631385,8.518242398507e6,6.116282910879174e8,36871.62035305003,30464.00171257422,34729.457338867076,34427.439473927596,37336.76508015035,35011.341053309276,33017.273655940575,35463.05621555287,35296.33625478021,34661.23842874296,2.099484672013268e6,35429.862072711,36331.907526516276,2.0510706703663222e7,4.389577276563653e7,33524.96842546434,2040,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,7971851360.1,9.410199689417045e7,2.464586734049886e8,4.3302489171629065e8,8.895570768835233e8,1.7253139165535563e8,3.66407703738696e8,1.985509238514395e8,4.401907232681009e8,4.044902921145731e8,1.1046227422766557e8,3.480552622099303e7,3.1351905930583846e7,9.209517030554326e7,1.0147789030583851e8,4.6319360130330426e8,1.224184883458735e9,5.70127055190395e7,4.537565268528991e7,3.7555808287650077e6,7.71960462281714e7,4.897980722221702e8,3.6530521409837204e8,7.346428553100432e8,6.890123750443645e7,7.89836012386803e8,3.7143058004888564e7,2040,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,10309298232.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,3917100273.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-retire,retirement,base,none
cFix,212792136322.0,7.72800501532e9,5.054927386759999e9,7.3287282293e9,1.2078543013989998e10,1.0638961340250002e10,1.0180230754180002e10,5.025386610860001e9,7.16738066926e9,1.277992989991e10,9.054806675460001e9,3.614967648999999e8,5.032834599790001e9,4.0783675004599996e9,5.129521484430001e9,8.090691383280002e9,2.100875494481e10,6.790753408089999e9,4.2214990299499993e9,3.1300720142400007e9,8.709763049500002e9,9.86685207323e9,1.1236161161169998e10,1.1003378757699999e10,7.510133207400002e9,1.724713710148e10,2.3378202462500005e9,2045,SWITCH,0.7,full-base-200-retire,retirement,base,none
cVar,60378984988.5,2.1509075272045526e8,2.4565611333036804e9,3.4061256144315734e9,6.255118325809804e9,1.1590940808425786e9,2.95862058557304e9,1.5374406643325016e9,3.33093923094859e9,2.6996582886966734e9,1.4373537199217641e9,1.0174132652329788e8,3.9535025963990885e8,1.4195502197163343e9,4.807050081581984e8,1.8681145829837444e9,1.2622837956349632e10,2.4504964836458188e8,2.989476755791484e8,8.952576034543533e6,3.813411782172141e8,4.389565398787853e9,2.4557399736868277e9,4.7040045233553095e9,5.0237471431981105e8,4.985349403476315e9,6.3358146783385865e7,2045,SWITCH,0.2,full-base-200-retire,retirement,base,none
cNSE,1308450046.7,1.0786613762082228e8,867945.0022992156,3.701570484607073e7,7.911475033828435e6,4.352065701865495e8,45422.83105028676,3.7364833873133785e6,46442.20959204326,6.363770072355984e7,5.730055111246905e8,48717.68229087975,612060.8260131925,45062.18934642195,45137.644914836914,50824.528021059894,45732.519036923826,46350.74051256138,46032.448745848524,45892.94554445289,45421.88962802515,46109.415852908554,3.1053878125652503e6,47359.85975020067,2.2972209498229288e7,5.186456504170863e7,43788.696981871944,2045,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,8358131730.5,7.849592093334964e7,3.316995681877863e8,4.848052712313346e8,9.159615037074664e8,1.6030534765308607e8,3.6196719793837434e8,2.208100116660471e8,4.690927843658086e8,3.9780430801290673e8,1.7276171801340088e8,3.108497867956942e7,3.0712733687060084e7,1.1352528982047313e8,7.729139089343423e7,4.243979460719994e8,1.2949270936806939e9,4.798379881686844e7,3.791609304969401e7,3.622326250086198e6,8.849131180428296e7,5.774900263947649e8,3.615242330079864e8,7.86165035766296e8,5.45696806914679e7,8.009847802709363e8,3.3741379861120716e7,2045,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,11556248004.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,12345312301.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-retire,retirement,base,none
cFix,230036118709.0,8.441022173130001e9,5.806304854699999e9,8.687114567510002e9,1.349799800391e10,1.0938099238210001e10,1.0482267022990004e10,5.15109954298e9,7.729375763599999e9,1.327224808308e10,1.0452538045720003e10,4.0246703059e8,5.23132129709e9,4.369542578719999e9,5.930845268030002e9,8.252895595100002e9,2.2047074100440002e10,7.742749195339999e9,4.452874437509999e9,3.297720008890001e9,9.037430945250002e9,1.077472007501e10,1.20099122458e10,1.2550307058980001e10,8.34454177302e9,1.8639313417260002e10,2.49433638615e9,2050,SWITCH,0.7,full-base-200-retire,retirement,base,none
cVar,60360239550.0,2.1232876647056115e8,2.4738140611571164e9,3.3767046208202753e9,6.288909795556145e9,1.1281849781364903e9,2.9735921829885173e9,1.539635418035829e9,3.323507374279802e9,2.6149562447295976e9,1.669090969116998e9,9.572963662962078e7,3.904643656543627e8,1.3954393321697593e9,4.632289616423427e8,1.8448461192248192e9,1.2720740112668959e10,2.376701764567026e8,2.8768432614199156e8,9.053257971779654e6,4.2387607025104344e8,4.49830362249315e9,2.3649140390130577e9,4.499197848342038e9,4.9613558315047723e8,4.97299324525263e9,5.923844165042882e7,2050,SWITCH,0.2,full-base-200-retire,retirement,base,none
cNSE,1104020335.3,1.1869724948636779e8,61396.84384999932,3.377126497352865e7,8.83105151308108e6,3.0402814136608136e8,63227.73845372176,4.8061811118112765e6,61697.6328537314,8.545806168949531e7,4.6844985787304044e8,62956.4432045912,660018.1008025438,61434.73399549096,61003.651257836646,63130.430170339205,61910.15421239281,380400.89348200656,62674.94049605467,58758.60317365345,61011.776087969905,61770.5521930793,1.1954634459602877e7,62161.77685609333,1.770865698000534e7,4.841405330053096e7,57628.29014392542,2050,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,8430643546.2,7.212409167153607e7,3.523692282506091e8,4.5262923604254615e8,9.249567837914792e8,1.69816465819697e8,3.711310895937834e8,2.3823475209460515e8,4.645077004077892e8,3.754426378155184e8,2.0957808548538017e8,3.190958954667291e7,3.1860537447125323e7,1.1082385961256064e8,6.550763685155901e7,4.104179207221449e8,1.3787304532030327e9,4.60858969008832e7,3.624472244329987e7,3.503739183459043e6,8.886102121189582e7,6.11439501474304e8,3.4339633312989444e8,7.527615442760918e8,5.1907884301708475e7,8.055017835130228e8,3.0901051406450458e7,2050,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,12032864832.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,20331818525.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.1,full-base-200-retire,retirement,base,none
cFix,3316706908805.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.7,full-base-200-retire,retirement,base,none
cNSE,16093324295.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,169656351625.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire,retirement,base,none
cStart,123593985116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,132283078986.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200-retire,retirement,base,none
cVar,1146227454303.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.2,full-base-200-retire,retirement,base,none
cFix,50837003919.2,1.1743472853e9,6.181196553199999e8,6.8262421382e8,1.4313160808500001e9,1.40707206618e9,2.75974345069e9,1.23105320056e9,7.087528628300002e8,3.3349448621699996e9,2.01292575195e9,5.5546731731e8,6.5499268491e8,2.3969496071400003e9,1.0084005770500001e9,3.62389612172e9,3.7988983279599996e9,1.63135447222e9,1.00465140662e9,1.53095611495e9,1.9254247978000002e9,3.58478936903e9,3.8292817131000004e9,2.19064500838e9,2.10782940641e9,4.55386276826e9,1.0787047966399999e9,2027,TEMOA,0.4,full-base-200-retire,retirement,base,none
cVar,63789759756.8,1.6172963218032541e9,1.8174295366845088e9,1.832326123295769e9,6.326285924497537e9,2.245913389007421e9,2.6587198632495747e9,1.9068951130542774e9,4.0958870905255356e9,2.422662080999313e9,1.154988700943534e9,1.0795582508945825e9,1.445740505140286e9,1.7782478899625974e9,1.2640449347403738e9,5.55611683340893e9,5.888070118055658e9,2.7733174857430637e8,4.722203677230414e8,3.591159478545219e8,1.1696441983616214e9,3.5298670264577894e9,3.2620924151830106e9,4.429587939877526e9,1.8125623192509737e9,4.899713243152207e9,4.874418740713908e8,2027,TEMOA,0.5,full-base-200-retire,retirement,base,none
cNSE,439370177.5,10106.382909498168,10352.281636482832,11085.071614778337,8.362836614041827e6,1.2432372123198946e8,13934.305585256552,8.70508238536729e6,13988.579919853264,3.203196890717331e7,14509.961932254144,1.0133836598438607e8,10744.534139693753,6.2933487364034755e6,3.0228725816422693e7,7.08071938436949e7,2.197295441372777e6,11018.714378021838,10817.057586083083,10152.493983732244,12663.328970812889,2.8322721957190864e7,14203.28321737142,14485.022536167655,9763.325166411474,2.658070583656669e7,10386.394833525444,2027,TEMOA,0.0,full-base-200-retire,retirement,base,none
cStart,520843203.3,4.662098617896317e6,4.1136452852059095e6,6.2745808107988e6,1.144596394223523e7,8.032919469230123e6,2.4338926783502195e7,1.1188797560732532e7,1.6319571052892776e7,5.975003056020429e7,901194.7455303795,4.098878482774561e6,3.1007420260778097e6,1.6590445702260688e7,9.06901597445582e6,2.12957866835724e7,1.9078722168472007e7,9.346990115621075e6,2.115957877489496e7,1.8017178229050513e7,3.628261107250919e7,2.599763410056947e7,8.928201572915163e6,2.029064366671376e7,9.067603960963948e6,1.373759131657469e8,1.41155287679642e7,2027,TEMOA,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,766344202.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,2996.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-retire,retirement,base,none
cFix,121772776293.9,3.63651831626e9,2.0866054327899997e9,2.3202607673900003e9,7.390091646620001e9,5.23321458718e9,6.12189592908e9,3.16153607887e9,3.4442473825499997e9,7.460823388500001e9,5.01352944013e9,5.4567254964e8,3.4354649482200003e9,2.6945910408800006e9,2.6290297824300003e9,6.42815742048e9,1.090007099724e10,3.73147848041e9,1.9903078426699998e9,1.9313600784600003e9,6.83868227296e9,6.24130544991e9,7.11549107279e9,6.07175718018e9,4.0547404219700003e9,8.936850140869999e9,2.35909364541e9,2030,TEMOA,0.7,full-base-200-retire,retirement,base,none
cVar,37554558034.0,2.6588357152263638e8,1.5793073341256664e9,1.4628134418004813e9,4.592473710101701e9,9.197783379970183e8,1.3897532326494424e9,1.1051146612304256e9,1.8924405140506067e9,8.588531959514614e8,8.959855656367153e7,5.022766858670432e8,3.333255097339822e8,1.0438668719664047e9,6.706568123954961e8,2.852391470572004e9,5.870258000691793e9,3.367824048702168e7,4.794402786430913e7,1.1991083101318209e7,2.5646502357326177e8,3.087942385807964e9,1.5708255847207122e9,3.5281030187930217e9,5.815728770085024e8,2.8532218932036715e9,1.5402199220843667e8,2030,TEMOA,0.2,full-base-200-retire,retirement,base,none
cNSE,151330731.1,10172.014934885665,9088.969544210513,9596.011586736659,8.695402070961434e6,8.776316565558976e7,9611.992736967344,10087.283201956774,9509.134390923584,1.4711078041536847e7,10313.965939198019,1.7575949396926448e7,9733.21896479012,9648.542922697749,9616.402740497842,8956.341363283804,9298.036319060093,11091.296547181133,9561.22291618234,9637.522059840707,9912.722645843362,2.237978367253334e7,9180.439565005441,9422.085290501915,10812.525088444998,9842.470957863676,10260.056353507434,2030,TEMOA,0.0,full-base-200-retire,retirement,base,none
cStart,4542468390.8,5.071139105279123e7,1.693526370197631e8,1.5966741686797437e8,5.138487285602133e8,9.86938283752067e7,2.1296350185677937e8,1.635292444866262e8,2.893106591101437e8,1.5892446549133545e8,1.1475431119231706e7,6.77260645907777e7,5.409049221065023e7,4.787709734211845e7,9.297086605560704e7,4.335146578786118e8,5.566813638333006e8,1.0441702164139273e7,1.1946952347941943e7,5.769915283561914e6,5.3448612644300416e7,2.74658684802603e8,1.966211462111027e8,4.0530624507727134e8,5.885398271870931e7,4.0860228568527186e8,3.5481017964038424e7,2030,TEMOA,0.0,full-base-200-retire,retirement,base,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire,retirement,base,none
cNetworkExp,6097805198.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire,retirement,base,none
cUnmetPolicyPenalty,2754583083.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-retire,retirement,base,none
cFix,161384527234.8,5.074492146520001e9,3.415805684079999e9,4.499061816869999e9,9.13657585061e9,7.76235969132e9,8.215076625399999e9,3.9759008360699997e9,4.439204461e9,1.0016061594990002e10,6.230803653309999e9,5.983353654699999e8,4.26775164707e9,3.2636499422199993e9,3.32739869099e9,6.57680814315e9,1.702070677326e10,5.209609506549999e9,2.51743389728e9,2.48336706239e9,8.527521731699999e9,7.890879132219999e9,8.74376923669e9,8.04867163929e9,4.881003277419999e9,1.255757606697e10,2.704702761909999e9,2035,TEMOA,0.7,full-base-200-retire,retirement,base,none
